department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;141;"2";0004;STU;4424;TuTh 4:10PM - 6:40PM;Luther Bonney 424 - P;Raphael A Diluzio;09/04/2012 - 12/21/2012
ART;141;"2";0005;STU;6192;MoWe 1:00PM - 3:30PM;Luther Bonney 424 - P;Judith Allen;09/04/2012 - 12/21/2012
ART;142;"3";0001;STU;4425;TuTh 1:00PM - 3:30PM;Robie/Andrews 6 - G;Linda Lisberger;09/04/2012 - 12/21/2012
ART;142;"3";0002;STU;4426;MoWe 8:00AM - 10:30AM;Robie/Andrews 6 - G;Duncan A Hewitt;09/04/2012 - 12/21/2012
ART;151;"Drawing I";0001;STU;4427;TuTh 1:00PM - 3:30PM;Luther Bonney 425 - P;Raphael A Diluzio;09/04/2012 - 12/21/2012
ART;151;"Drawing I";0002;STU;4428;MoWe 8:00AM - 10:30AM;Luther Bonney 425 - P;Susan Colburn Motta;09/04/2012 - 12/21/2012
ART;151;"Drawing I";0003;STU;4429;MoWe 4:10PM - 6:40PM;Drawing Studio 2 - G;S Patricia Benson;09/04/2012 - 12/21/2012
ART;151;"Drawing I";0004;STU;6787;Fr 4:10PM - 9:10PM;Luther Bonney 425 - P;Linda Lisberger;09/04/2012 - 12/21/2012
ART;152;"Drawing II";0001;STU;4430;TuTh 1:00PM - 3:30PM;Drawing Studio 2 - G;S Patricia Benson;09/04/2012 - 12/21/2012
ART;221;"Introduction to Digital Art";0001;STU;5712;TuTh 8:00AM - 10:30AM;John Mitchell Center 265 - G;Jan M Piribeck;09/04/2012 - 12/21/2012
ART;231;"Introduction to Ceramics";0001;STU;4431;MoWe 4:10PM - 6:40PM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012
ART;231;"Introduction to Ceramics";0002;STU;14714;Fr 9:00AM - 11:00AM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012;Fr 1:00PM - 4:00PM;Robie/Andrews 20 - G;David Schneider;09/04/2012 - 12/21/2012
ART;251;"Drawing: Media and Strategies";0001;STU;4432;TuTh 8:00AM - 10:30AM;Drawing Studio 1 - G;George Burk;09/04/2012 - 12/21/2012
ART;261;"Introduction to Painting";0001;STU;4433;MoWe 1:00PM - 3:30PM;Academy 102 - G;George Burk;09/04/2012 - 12/21/2012
ART;271;"Introduction to Photography";0001;STU;9216;Sa 9:00AM - 3:00PM;Robie/Andrews 5 - G;Rose Marasco;09/04/2012 - 12/21/2012
ART;271;"Introduction to Photography";0002;STU;4434;MoWe 1:00PM - 3:30PM;Robie/Andrews 5 - G;Jennifer C McDermott;09/04/2012 - 12/21/2012
ART;281;"Introduction to Printmaking: Intaglio &amp; Relief";0001;STU;6634;MoWe 8:00AM - 10:30AM;Print 100 - G;Damir Porobic;09/04/2012 - 12/21/2012
ART;291;"Sculpture: Additive and Subtractive Processes";0001;STU;6101;MoWe 1:00PM - 3:30PM;Robie/Andrews 3 - G;Duncan A Hewitt;09/04/2012 - 12/21/2012
ART;323;"Web Art: Concepts and Construction";0001;STU;9217;TuTh 1:00PM - 3:30PM;John Mitchell Center 265 - G;Carl Blue;09/04/2012 - 12/21/2012
