department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
EDU;250E;"Foundations of Education";6002;LEC;12117;We 4:00PM - 6:45PM;BBC Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;250E;"Foundations of Education";6003;LEC;12119;We 4:00PM - 6:45PM;Ellsworth Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;250E;"Foundations of Education";6004;LEC;12120;We 4:00PM - 6:45PM;Western ME Comm Coll -VC;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;250E;"Foundations of Education";6005;LEC;14331;We 4:00PM - 6:45PM;Bangor Hall 0139;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;390;"Secondary Methods of Teaching";6000;LEC;13005;Tu 4:00PM - 6:45PM;Bennett D. Katz Library 0005;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;390;"Secondary Methods of Teaching";6001;LEC;13013;Tu 4:00PM - 6:45PM;Rockland Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;390;"Secondary Methods of Teaching";6002;LEC;13017;Tu 4:00PM - 6:45PM;BBC Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;390;"Secondary Methods of Teaching";6003;LEC;13018;Tu 4:00PM - 6:45PM;Ellsworth Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
EDU;390;"Secondary Methods of Teaching";6004;LEC;14723;Tu 4:00PM - 6:45PM;Rumford Video Conferencing;Cynthia Diane Dean;09/04/2012 - 12/22/2012
ENG;;"";0100;LEC;12428;Tu 4:00PM - 6:45PM;Randall Student Center 246;Julie Hendrickson;09/04/2012 - 12/22/2012
ENG;;"";0101;LEC;12429;Th 9:00AM - 11:45AM;Randall Student Center 246;Mark Defazio;09/04/2012 - 12/22/2012
ENG;;"";0102;LEC;12430;Mo 1:00PM - 3:45PM;Randall Student Center 246;Rachel Ingrid Robbins;09/04/2012 - 12/22/2012
ENG;;"";0200;LEC;12844;TuTh 10:30AM - 11:50AM;Eastport Hall 0100;Margaret Jennifer McCarthy;09/04/2012 - 12/22/2012
ENG;;"";0300;LEC;12901;Tu 1:00PM - 3:45PM;Bath Brunswick;Sheryl Hanson Ritchie;09/04/2012 - 12/22/2012
ENG;;"";0301;LEC;12910;We 9:00AM - 11:45AM;Ellsworth;Carolyn Coe;09/04/2012 - 12/22/2012
ENG;;"10";0201;LEC;12846;TuTh 9:00AM - 10:20AM;Eastport Hall 0100;Jane L Ellingwood;09/04/2012 - 12/22/2012
ENG;101;"College Writing";0100;LEC;12431;We 9:00AM - 11:45AM;Jewett Hall 0293;Robert M Kellerman;09/04/2012 - 12/22/2012
ENG;101;"College Writing";0101;LEC;12432;Mo 1:00PM - 3:45PM;Randall Student Center 250;Deborah J Edwards;09/04/2012 - 12/22/2012
ENG;101;"College Writing";0102;LEC;12433;Tu 1:00PM - 3:45PM;Jewett Hall 0185;Robert M Kellerman;09/04/2012 - 12/22/2012
ENG;101;"College Writing";0103;LEC;12434;Mo 7:00PM - 9:45PM;Randall Student Center 250;Elizabeth A Adams;09/04/2012 - 12/22/2012
ENG;101;"College Writing";0104;LEC;12435;We 4:00PM - 6:45PM;Randall Student Center 246;Jesse Evan Miller;09/04/2012 - 12/22/2012
ENG;101;"College Writing";0105;LEC;12436;Fr 9:00AM - 11:45AM;Randall Student Center 250;Michelle B Lisi;09/04/2012 - 12/22/2012
ENG;102W;"Introduction to Literature";0100;LEC;12440;Fr 9:00AM - 11:45AM;Randall Student Center 246;Laurence A Lapointe;09/04/2012 - 12/22/2012
ENG;102W;"Introduction to Literature";0101;LEC;12441;Th 1:00PM - 3:45PM;Randall Student Center 246;Jill Rubinson;09/04/2012 - 12/22/2012
ENG;102W;"Introduction to Literature";0103;LEC;12442;Tu 1:00PM - 3:45PM;Randall Student Center 248;Kevin T Curtin;09/04/2012 - 12/22/2012
ENG;102W;"Introduction to Literature";0104;LEC;12443;Th 9:00AM - 11:45AM;Randall Student Center 250;Laurence A Lapointe;09/04/2012 - 12/22/2012
ENG;102W;"Introduction to Literature";0105;LEC;12444;Tu 4:00PM - 6:45PM;Jewett Hall 0293;Strohn Woodard;09/04/2012 - 12/22/2012
ENG;102W;"Introduction to Literature";0200;LEC;12853;MoWe 1:00PM - 2:20PM;Eastport Hall 0100;Harry E Batty;09/04/2012 - 12/22/2012
ENG;111W;"Journalism";9000;LEC;9378;TBA;Web/On-line;Elizabeth A Adams;09/04/2012 - 12/22/2012
ENG;202W;"Survey of British Literature I:Beowolf to the Romantics";9000;LEC;9379;TBA;Web/On-line;Robert M Kellerman;09/04/2012 - 12/22/2012
ENG;300W;"Introduction to Literary Criticism";6000;LEC;10234;Fr 1:00PM - 3:45PM;Lewiston Hall 0110;Jeffrey Sychterz;09/04/2012 - 12/22/2012
ENG;300W;"Introduction to Literary Criticism";6001;LEC;10235;Fr 1:00PM - 3:45PM;Bennett D. Katz Library 36;Jeffrey Sychterz;09/04/2012 - 12/22/2012
ENG;317W;"Professional Writing";0200;LEC;12857;We 4:00PM - 6:45PM;Eastport Hall 0101;Kay L Retzlaff;09/04/2012 - 12/22/2012
ENG;317W;"Professional Writing";0201;LEC;12858;MoWe 9:00AM - 10:20AM;Eastport Hall 0100;Barbara E Kagen Pincus;09/04/2012 - 12/22/2012
ENG;317W;"Professional Writing";0301;LEC;12914;Tu 6:00PM - 8:45PM;Ellsworth;Susan Patricia Bailey;09/04/2012 - 12/22/2012
ENG;317W;"Professional Writing";0302;LEC;13054;We 9:00AM - 11:45AM;Rockland;Garrett W Vail;09/04/2012 - 12/22/2012
ENG;317W;"Professional Writing";1000;LEC;9663;Tu 1:00PM - 3:45PM;Bennett D. Katz Library 0014;Nancy Schneider;09/04/2012 - 12/22/2012
ENG;317W;"Professional Writing";1001;LEC;9664;Tu 1:00PM - 3:45PM;Bangor Hall ITV2;Nancy Schneider;09/04/2012 - 12/22/2012
ENG;347W;"The American Short Story: Sources";6000;LEC;10236;Mo 1:00PM - 3:45PM;Ellsworth Video Conferencing;Sanford E Phippen;09/04/2012 - 12/22/2012
ENG;347W;"The American Short Story: Sources";6001;LEC;10237;Mo 1:00PM - 3:45PM;Rockland Video Conferencing;Sanford E Phippen;09/04/2012 - 12/22/2012
ENG;347W;"The American Short Story: Sources";6002;LEC;10238;Mo 1:00PM - 3:45PM;BBC Video Conferencing;Sanford E Phippen;09/04/2012 - 12/22/2012
ENG;347W;"The American Short Story: Sources";6003;LEC;10241;Mo 1:00PM - 3:45PM;Houlton CTR Video Conferencing;Sanford E Phippen;09/04/2012 - 12/22/2012
ENG;347W;"The American Short Story: Sources";6004;LEC;10242;Mo 1:00PM - 3:45PM;Rumford Video Conferencing;Sanford E Phippen;09/04/2012 - 12/22/2012
ENG;347W;"The American Short Story: Sources";6005;LEC;12297;Mo 1:00PM - 3:45PM;Western ME Comm Coll -VC;Sanford E Phippen;09/04/2012 - 12/22/2012
ENG;350W;"Women Writers";6000;LEC;10247;Th 1:00PM - 3:45PM;Lewiston Hall 0110;Kay L Retzlaff;09/04/2012 - 12/22/2012
ENG;350W;"Women Writers";6001;LEC;10427;Th 1:00PM - 3:45PM;Bennett D. Katz Library 0040;Kay L Retzlaff;09/04/2012 - 12/22/2012
ENG;350W;"Women Writers";6002;LEC;12522;Th 1:00PM - 3:45PM;Rockland Video Conferencing;Kay L Retzlaff;09/04/2012 - 12/22/2012
ENG;350W;"Women Writers";6004;LEC;12568;Th 1:00PM - 3:45PM;Western ME Comm Coll -VC;Kay L Retzlaff;09/04/2012 - 12/22/2012
ENG;351W;"Creative Writing";0100;LEC;12445;Mo 1:00PM - 3:45PM;Randall Student Center 248;Ellen Maureen Taylor;09/04/2012 - 12/22/2012
ENG;351W;"Creative Writing";0300;LEC;13055;Th 7:00PM - 9:45PM;Rockland;Jonathan Potter;09/04/2012 - 12/22/2012
ENG;351W;"Creative Writing";0301;LEC;14576;Tu 8:00AM - 10:45AM;Warren -ME State Prison-Max;Jonathan Potter;09/04/2012 - 12/22/2012
ENG;352;"Studies in Mythology and Fantasy";0300;LEC;13057;We 7:00PM - 9:45PM;Rockland;William Halpin;09/04/2012 - 12/22/2012
ENG;460;"Selected Authors";0100;LEC;12446;We 9:00AM - 11:45AM;Randall Student Center 246;Jill Rubinson;09/04/2012 - 12/22/2012
ENG;489;"Topics in Literature";6000;LEC;13717;We 1:00PM - 3:45PM;Bennett D. Katz Library 0007;Sarah Hentges;09/04/2012 - 12/22/2012
ENG;489;"Topics in Literature";6001;LEC;13718;We 1:00PM - 3:45PM;Bangor Hall 0100 - UCB;Sarah Hentges;09/04/2012 - 12/22/2012
ENG;489;"Topics in Literature";9999;LEC;14550;TBA;Web/On-line;Sarah Hentges;09/04/2012 - 12/22/2012
FRE;101;"Elementary French I";0100;LEC;12449;MoWe 9:00AM - 11:00AM;Jewett Hall 0189;Chelsea Ray;09/04/2012 - 12/22/2012
FRE;103;"Conversational French for Everyone";0100;LEC;12448;We 12:00PM - 1:00PM;Jewett Hall 0189;Chelsea Ray;09/04/2012 - 12/22/2012
FRE;203;"Intermediate French I";0100;LEC;12450;MoWe 1:00PM - 3:00PM;Jewett Hall 0189;Chelsea Ray;09/04/2012 - 12/22/2012
FRE;305;"Language and Culture of the Francophone World I";0100;LEC;12451;MoWe 1:30PM - 3:30PM;Jewett Hall 0291;Chelsea Ray;09/04/2012 - 12/22/2012
GEO;101;"Introduction to Geography";0300;LEC;13058;Mo 1:00PM - 3:45PM;Rockland;James M Violette;09/04/2012 - 12/22/2012
GEY;103;"Environmental Geology";0300;LEC;13324;Th 4:00PM - 6:45PM;Bath Brunswick;Peter C Naiden;09/04/2012 - 12/22/2012
GEY;103;"Environmental Geology";0301;LAB;13326;Th 7:00PM - 9:00PM;Bath Brunswick;Peter C Naiden;09/04/2012 - 12/22/2012
HGH;367;"Genocide in Our Time";6000;LEC;10250;Th 1:00PM - 3:45PM;Jewett Hall 124;Robert B Bernheim;09/04/2012 - 12/22/2012
HGH;367;"Genocide in Our Time";6001;LEC;10253;Th 1:00PM - 3:45PM;Bangor Hall 0100 - UCB;Robert B Bernheim;09/04/2012 - 12/22/2012
HGH;367;"Genocide in Our Time";6002;LEC;12677;Th 1:00PM - 3:45PM;BBC Video Conferencing;Robert B Bernheim;09/04/2012 - 12/22/2012
HGH;367;"Genocide in Our Time";6003;LEC;12681;Th 1:00PM - 3:45PM;Rockland Video Conferencing;Robert B Bernheim;09/04/2012 - 12/22/2012
HON;401;"Leadership Seminar";6000;LEC;11947;Th 7:00PM - 9:45PM;BBC Video Conferencing;Nora Bowne;09/04/2012 - 12/22/2012
HON;401;"Leadership Seminar";6001;LEC;11948;Th 7:00PM - 9:45PM;Rockland Video Conferencing;Nora Bowne;09/04/2012 - 12/22/2012
HON;401;"Leadership Seminar";6002;LEC;13091;Th 7:00PM - 9:45PM;Ellsworth Video Conferencing;Nora Bowne;09/04/2012 - 12/22/2012
HON;401;"Leadership Seminar";6003;LEC;13092;Th 7:00PM - 9:45PM;Rumford Video Conferencing;Nora Bowne;09/04/2012 - 12/22/2012
HON;401;"Leadership Seminar";6004;LEC;13093;Th 7:00PM - 9:45PM;Western ME Comm Coll -VC;Nora Bowne;09/04/2012 - 12/22/2012
HTY;103;"United States History I";0100;LEC;12452;Mo 4:00PM - 6:45PM;Jewett Hall 0180;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;103;"United States History I";0200;LEC;12859;MoWe 2:30PM - 3:50PM;Eastport Hall 0105;Marie C Grady;09/04/2012 - 12/22/2012
HTY;103;"United States History I";0201;LEC;12860;TuTh 9:00AM - 10:20AM;Lewiston Hall 0110;Peter Michael Lodge;09/04/2012 - 12/22/2012
HTY;103;"United States History I";0300;LEC;12915;We 9:00AM - 11:45AM;Ellsworth;Lori E Cole;09/04/2012 - 12/22/2012
HTY;103;"United States History I";1000;LEC;9666;Tu 7:00PM - 9:45PM;Bennett D. Katz Library 0014;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;103;"United States History I";1001;LEC;9667;Tu 7:00PM - 9:45PM;Bangor Hall ITV1;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;104;"United States History II";0200;LEC;12861;TuTh 1:00PM - 2:20PM;Eastport Hall 0138;Peter Michael Lodge;09/04/2012 - 12/22/2012
HTY;104;"United States History II";0300;LEC;12931;Tu 1:00PM - 3:45PM;Rumford-Mexico Center;Rodney R Abbott;09/04/2012 - 12/22/2012
HTY;104;"United States History II";0301;LEC;14315;Th 7:00PM - 9:45PM;Saco Center;Christopher M Beam;09/04/2012 - 12/22/2012
HTY;104;"United States History II";9000;LEC;9382;TBA;Web/On-line;Thomas R McCord;09/04/2012 - 12/22/2012
HTY;105;"World Civilizations I";1000;LEC;9669;Mo 1:00PM - 3:45PM;Bennett D. Katz Library 0014;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;105;"World Civilizations I";1001;LEC;9670;Mo 1:00PM - 3:45PM;Bangor Hall ITV1;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;105;"World Civilizations I";1002;LEC;9671;Mo 1:00PM - 3:45PM;Bath Brunswick;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;105;"World Civilizations I";1003;LEC;12269;Mo 1:00PM - 3:45PM;Bucksport HS;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;105;"World Civilizations I";1004;LEC;12270;Mo 1:00PM - 3:45PM;Caribou;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;105;"World Civilizations I";1005;LEC;12271;Mo 1:00PM - 3:45PM;Deer Isle;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;204;"American Foreign Policy";6000;LEC;10258;Mo 4:00PM - 6:45PM;Lewiston Hall 0110;Peter Michael Lodge;09/04/2012 - 12/22/2012
HTY;204;"American Foreign Policy";6001;LEC;10510;Mo 4:00PM - 6:45PM;Rockland Video Conferencing;Peter Michael Lodge;09/04/2012 - 12/22/2012
HTY;204;"American Foreign Policy";6002;LEC;12688;Mo 4:00PM - 6:45PM;Western ME Comm Coll -VC;Peter Michael Lodge;09/04/2012 - 12/22/2012
HTY;254;"Contemporary America";9000;LEC;9383;TBA;Web/On-line;Thomas R McCord;09/04/2012 - 12/22/2012
HTY;341;"History of American Slavery";6000;LEC;10511;Mo 9:00AM - 11:45AM;Bennett D. Katz Library 0007;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;341;"History of American Slavery";6001;LEC;10512;Mo 9:00AM - 11:45AM;Bangor Hall 0139;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;341;"History of American Slavery";6002;LEC;12696;Mo 9:00AM - 11:45AM;BBC Video Conferencing;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;341;"History of American Slavery";6003;LEC;12700;Mo 9:00AM - 11:45AM;Rockland Video Conferencing;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;341;"History of American Slavery";6004;LEC;12701;Mo 9:00AM - 11:45AM;Western ME Comm Coll -VC;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;341;"History of American Slavery";6005;LEC;12703;Mo 9:00AM - 11:45AM;Ellsworth Video Conferencing;Seth M Wigderson;09/04/2012 - 12/22/2012
HTY;360;"The History of International Relations Since 1945";6000;LEC;10263;Th 4:00PM - 6:45PM;Jewett Hall 124;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;360;"The History of International Relations Since 1945";6001;LEC;10267;Th 4:00PM - 6:45PM;Bangor Hall 0139;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;360;"The History of International Relations Since 1945";6002;LEC;12713;Th 4:00PM - 6:45PM;BBC Video Conferencing;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;360;"The History of International Relations Since 1945";6003;LEC;12736;Th 4:00PM - 6:45PM;Western ME Comm Coll -VC;Elizabeth W Hazard;09/04/2012 - 12/22/2012
HTY;389;"Topics in History";9000;LEC;9384;TBA;Web/On-line;Erica Nadelhaft;09/04/2012 - 12/22/2012
HUM;121;"Native American Cultures I";9000;LEC;9385;TBA;Web/On-line;Kristy Feldhousen-Giles;09/04/2012 - 12/22/2012
HUM;350W;"Franco";0100;LEC;12453;Tu 1:00PM - 3:45PM;Jewett Hall 0289;Chelsea Ray;09/04/2012 - 12/22/2012
HUM;389;"Topics in Humanities";6000;LEC;10513;We 1:00PM - 3:45PM;BBC Video Conferencing;Michelle B Lisi;09/04/2012 - 12/22/2012
HUM;389;"Topics in Humanities";6001;LEC;13028;We 1:00PM - 3:45PM;Ellsworth Video Conferencing;Michelle B Lisi;09/04/2012 - 12/22/2012
HUM;389;"Topics in Humanities";6002;LEC;13029;We 1:00PM - 3:45PM;Rockland Video Conferencing;Michelle B Lisi;09/04/2012 - 12/22/2012
HUM;389;"Topics in Humanities";6003;LEC;13030;We 1:00PM - 3:45PM;Rumford Video Conferencing;Michelle B Lisi;09/04/2012 - 12/22/2012
HUM;389;"Topics in Humanities";6004;LEC;13031;We 1:00PM - 3:45PM;Western ME Comm Coll -VC;Michelle B Lisi;09/04/2012 - 12/22/2012
HUS;101;"Introduction to Human Services";0100;LEC;9078;Mo 4:00PM - 6:45PM;Jewett Hall 0189;Grace Gloria Giroux;09/04/2012 - 12/22/2012
HUS;101;"Introduction to Human Services";0200;LEC;10220;Mo 9:00AM - 11:45AM;Eastport Hall 0103;Tamara J Hunt;09/04/2012 - 12/22/2012
HUS;101;"Introduction to Human Services";0201;LEC;10221;We 1:00PM - 3:45PM;Eastport Hall 0103;Kim Marie Lane;09/04/2012 - 12/22/2012
HUS;101;"Introduction to Human Services";0300;LEC;10371;We 1:00PM - 3:45PM;Ellsworth;Hector Sapien;09/04/2012 - 12/22/2012
HUS;101;"Introduction to Human Services";0301;LEC;12118;Mo 7:00PM - 9:45PM;Rockland;John P McEwan;09/04/2012 - 12/22/2012
HUS;101;"Introduction to Human Services";0302;LEC;12129;Tu 1:00PM - 3:45PM;Saco Center;Sabra C Burdick;09/04/2012 - 12/22/2012
HUS;125;"Chemical Dependency";0100;LEC;9079;We 9:00AM - 11:45AM;Jewett Hall 0190;Terry Adams;09/04/2012 - 12/22/2012
HUS;125;"Chemical Dependency";1000;LEC;9675;Fr 4:00PM - 6:45PM;Bennett D. Katz Library 0016;Philip A Watkins;09/04/2012 - 12/22/2012
HUS;125;"Chemical Dependency";1001;LEC;9676;Fr 4:00PM - 6:45PM;Bangor Hall ITV3;Philip A Watkins;09/04/2012 - 12/22/2012
HUS;125;"Chemical Dependency";1002;LEC;9677;Fr 4:00PM - 6:45PM;Bath Brunswick;Philip A Watkins;09/04/2012 - 12/22/2012
HUS;125;"Chemical Dependency";1003;LEC;12349;Fr 4:00PM - 6:45PM;Bucksport HS;Philip A Watkins;09/04/2012 - 12/22/2012
HUS;125;"Chemical Dependency";1004;LEC;12350;Fr 4:00PM - 6:45PM;Calais Center;Philip A Watkins;09/04/2012 - 12/22/2012
HUS;130;"Developmental Disabilities";0200;LEC;10222;We 9:00AM - 11:45AM;Eastport Hall 0103;Tamara J Hunt;09/04/2012 - 12/22/2012
HUS;130;"Developmental Disabilities";9000;LEC;12969;TBA;Web/On-line;Patricia Morris Clark;09/04/2012 - 12/22/2012
HUS;134;"Cultural Competence in the Helping Professions";9000;LEC;13961;TBA;Web/On-line;Diane Y Lemay;09/04/2012 - 12/22/2012
HUS;160;"Perspectives on Infants";9000;LEC;14284;TBA;Web/On-line;Charles Michael Sandberg;09/04/2012 - 12/22/2012
HUS;204;"Practicum";0200;RSG;10223;Mo 10:30AM - 11:50AM;Lewiston Hall 0214;David J Samuelian;09/04/2012 - 12/22/2012
HUS;204;"Practicum";9000;RSG;12973;TBA;Web/On-line;Thomas E Abbott;09/04/2012 - 12/22/2012
HUS;212;"Case Management";0200;LEC;10224;Mo 4:00PM - 6:45PM;Eastport Hall 0103;Kim Marie Lane;09/04/2012 - 12/22/2012
HUS;212;"Case Management";0300;LEC;12121;Mo 9:00AM - 11:45AM;Rockland;Jeffrey Carty;09/04/2012 - 12/22/2012
HUS;212;"Case Management";9000;LEC;9386;TBA;Web/On-line;Mary Jo Jakab;09/04/2012 - 12/22/2012
HUS;214;"Human Services Management";9000;LEC;12979;TBA;Web/On-line;Kim Marie Lane;09/04/2012 - 12/22/2012
HUS;215;"Introduction to Therapeutic Activities";0100;LEC;10031;Tu 9:00AM - 11:45AM;Jewett Hall 0189;Helen Wing;09/04/2012 - 12/22/2012
HUS;218;"Community Mental Health Care";1000;LEC;9678;Th 1:00PM - 3:45PM;Bennett D. Katz Library 0014;Grace M Leonard;09/04/2012 - 12/22/2012
HUS;218;"Community Mental Health Care";1001;LEC;9679;Th 1:00PM - 3:45PM;Bangor Hall ITV2;Grace M Leonard;09/04/2012 - 12/22/2012
HUS;218;"Community Mental Health Care";1002;LEC;9680;Th 1:00PM - 3:45PM;Bath Brunswick;Grace M Leonard;09/04/2012 - 12/22/2012
HUS;218;"Community Mental Health Care";1003;LEC;12387;Th 1:00PM - 3:45PM;Bucksport HS;Grace M Leonard;09/04/2012 - 12/22/2012
HUS;218;"Community Mental Health Care";1004;LEC;12388;Th 1:00PM - 3:45PM;Caribou;Grace M Leonard;09/04/2012 - 12/22/2012
HUS;218;"Community Mental Health Care";1005;LEC;12389;Th 1:00PM - 3:45PM;Deer Isle;Grace M Leonard;09/04/2012 - 12/22/2012
HUS;220;"Child Mental Health";0200;LEC;10225;Tu 1:00PM - 3:45PM;Eastport Hall 0103;Tamara J Hunt;09/04/2012 - 12/22/2012
HUS;221;"Adolescent Mental Health";1000;LEC;9681;Tu 9:00AM - 11:45AM;Bennett D. Katz Library 0014;William Frank Ellis;09/04/2012 - 12/22/2012
HUS;221;"Adolescent Mental Health";1001;LEC;9682;Tu 9:00AM - 11:45AM;Bangor Hall ITV3;William Frank Ellis;09/04/2012 - 12/22/2012
HUS;221;"Adolescent Mental Health";1002;LEC;9684;Tu 9:00AM - 11:45AM;Bath Brunswick;William Frank Ellis;09/04/2012 - 12/22/2012
HUS;221;"Adolescent Mental Health";1003;LEC;12513;Tu 9:00AM - 11:45AM;Bucksport HS;William Frank Ellis;09/04/2012 - 12/22/2012
HUS;221;"Adolescent Mental Health";1004;LEC;12515;Tu 9:00AM - 11:45AM;Caribou;William Frank Ellis;09/04/2012 - 12/22/2012
HUS;221;"Adolescent Mental Health";1005;LEC;12516;Tu 9:00AM - 11:45AM;Deer Isle;William Frank Ellis;09/04/2012 - 12/22/2012
HUS;222;"Psychosocial Rehabilitation";0200;LEC;10226;Fr 1:00PM - 3:45PM;Eastport Hall 0103;Jill M Long;09/04/2012 - 12/22/2012
HUS;222;"Psychosocial Rehabilitation";0300;LEC;12124;Fr 9:00AM - 11:45AM;Rockland;John G Shattuck;09/04/2012 - 12/22/2012
HUS;222;"Psychosocial Rehabilitation";1000;LEC;9685;Mo 4:00PM - 6:45PM;Bennett D. Katz Library 0016;Robert J Harper;09/04/2012 - 12/22/2012
HUS;222;"Psychosocial Rehabilitation";1001;LEC;9686;Mo 4:00PM - 6:45PM;Bangor Hall ITV3;Robert J Harper;09/04/2012 - 12/22/2012
HUS;222;"Psychosocial Rehabilitation";1002;LEC;9687;Mo 4:00PM - 6:45PM;Bath Brunswick;Robert J Harper;09/04/2012 - 12/22/2012
HUS;222;"Psychosocial Rehabilitation";1003;LEC;12589;Mo 4:00PM - 6:45PM;Bucksport HS;Robert J Harper;09/04/2012 - 12/22/2012
HUS;224;"Fundamentals of Community Practice &amp; Involvement";9000;LEC;14297;TBA;Web/On-line;Sabra C Burdick;09/04/2012 - 12/22/2012
HUS;232;"Crisis Counseling";9000;LEC;13962;TBA;Web/On-line;Diane Y Lemay;09/04/2012 - 12/22/2012
HUS;233;"Sexual Abuse and Trauma";0200;LEC;10227;Tu 9:00AM - 11:45AM;Eastport Hall 0103;Tamara J Hunt;09/04/2012 - 12/22/2012
HUS;233;"Sexual Abuse and Trauma";0300;LEC;12125;Mo 1:00PM - 3:45PM;Rockland;Kathleen A Fox;09/04/2012 - 12/22/2012
HUS;233;"Sexual Abuse and Trauma";9000;LEC;9388;TBA;Web/On-line;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;236;"Foundations of Vocational Rehabilitation";9000;LEC;9389;TBA;Web/On-line;Mary Jo Jakab;09/04/2012 - 12/22/2012
HUS;240;"Social Services for the Elderly";1000;LEC;14332;Tu 7:30AM - 8:45AM;Bennett D. Katz Library 0015;Patricia Lacey;09/04/2012 - 12/22/2012
HUS;240;"Social Services for the Elderly";1001;LEC;14333;Tu 7:30AM - 8:45AM;Bangor Hall ITV2;Patricia Lacey;09/04/2012 - 12/22/2012
HUS;240;"Social Services for the Elderly";1002;LEC;14334;Tu 7:30AM - 8:45AM;Bath Brunswick;Patricia Lacey;09/04/2012 - 12/22/2012
HUS;240;"Social Services for the Elderly";1003;LEC;14335;Tu 7:30AM - 8:45AM;Bucksport HS;Patricia Lacey;09/04/2012 - 12/22/2012
HUS;240;"Social Services for the Elderly";1004;LEC;14336;Tu 7:30AM - 8:45AM;Deer Isle;Patricia Lacey;09/04/2012 - 12/22/2012
HUS;240;"Social Services for the Elderly";1005;LEC;14337;Tu 7:30AM - 8:45AM;Ellsworth;Patricia Lacey;09/04/2012 - 12/22/2012
HUS;261;"Early Childhood Curriculum";0300;LEC;13243;Th 4:00PM - 6:45PM;Bath Brunswick;Patricia Morris Clark;09/04/2012 - 12/22/2012
HUS;263;"Family Interactions";9000;LEC;9390;TBA;Web/On-line;Elizabeth McCue-Herlihy;09/04/2012 - 12/22/2012
HUS;305;"Group Process";0200;LEC;10228;Th 9:00AM - 11:45AM;Eastport Hall 0103;Kim Marie Lane;09/04/2012 - 12/22/2012
HUS;305;"Group Process";0300;LEC;10372;Th 9:00AM - 11:45AM;TBA;Hector Sapien;09/04/2012 - 12/22/2012
HUS;305;"Group Process";0301;LEC;12115;We 9:00AM - 11:45AM;Bath Brunswick;Michael J Desisto;09/04/2012 - 12/22/2012
HUS;305;"Group Process";1000;LEC;10189;We 4:00PM - 6:45PM;Bennett D. Katz Library 0014;Terry Adams;09/04/2012 - 12/22/2012
HUS;305;"Group Process";1001;LEC;10190;We 4:00PM - 6:45PM;Bangor Hall ITV3;Terry Adams;09/04/2012 - 12/22/2012
HUS;305;"Group Process";1002;LEC;10191;We 4:00PM - 6:45PM;Bath Brunswick;Terry Adams;09/04/2012 - 12/22/2012
HUS;308;"Assessment and Planning";1000;LEC;10192;We 9:00AM - 11:45AM;Bennett D. Katz Library 0015;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;308;"Assessment and Planning";1001;LEC;10194;We 9:00AM - 11:45AM;Bangor Hall ITV2;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;308;"Assessment and Planning";1002;LEC;10195;We 9:00AM - 11:45AM;Bath Brunswick;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;308;"Assessment and Planning";1003;LEC;12755;We 9:00AM - 11:45AM;Bucksport HS;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;308;"Assessment and Planning";1004;LEC;12756;We 9:00AM - 11:45AM;Caribou;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;308;"Assessment and Planning";1005;LEC;12757;We 9:00AM - 11:45AM;Deer Isle;Magdalena Linhardt;09/04/2012 - 12/22/2012
HUS;318;"Adolescence";1000;LEC;10197;Mo 7:30AM - 8:45AM;Bennett D. Katz Library 0015;Philip A Watkins;09/04/2012 - 12/22/2012
HUS;318;"Adolescence";1001;LEC;10198;Mo 7:30AM - 8:45AM;Bangor Hall ITV2;Philip A Watkins;09/04/2012 - 12/22/2012
