department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ARH;397;"Independent Study in Art History";0002;IND;1031;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;397;"Independent Study in Art History";0003;IND;1032;TBA;TBA;Justin Wolff;09/04/2012 - 12/14/2012
ARH;398;"Directed Study in Art History";0001;IND;1033;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ARH;398;"Directed Study in Art History";0002;IND;1034;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;398;"Directed Study in Art History";0003;IND;1035;TBA;TBA;Justin Wolff;09/04/2012 - 12/14/2012
ARH;398;"Directed Study in Art History";0004;IND;3124;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ARH;496;"Field Experience in Art History";0001;FEX;1036;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ARH;497;"Independent Study in Art History";0001;IND;1037;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ARH;497;"Independent Study in Art History";0002;IND;1038;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;497;"Independent Study in Art History";0003;IND;1039;TBA;TBA;Justin Wolff;09/04/2012 - 12/14/2012
ARH;498;"Directed Study in Art History";0001;IND;1040;TBA;TBA;Staff;09/04/2012 - 12/14/2012
ARH;498;"Directed Study in Art History";0002;IND;1041;TBA;TBA;Michael H Grillo;09/04/2012 - 12/14/2012
ARH;498;"Directed Study in Art History";0003;IND;1042;TBA;TBA;Justin Wolff;09/04/2012 - 12/14/2012
ARH;499;"Capstone Experience in History of Art";0001;IND;1043;TBA;TBA;;09/04/2012 - 12/14/2012
ARH;597;"Independent Graduate Study";0001;IND;4010;TBA;TBA;Justin Wolff;09/04/2012 - 12/14/2012
ARH;597;"Independent Graduate Study";0860;IND;2737;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;09/15/2012 - 09/22/2012;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;11/03/2012 - 11/03/2012;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;12/08/2012 - 12/08/2012
ART;100;"Drawing I";0500;LAB;2804;MoWe 3:10PM - 5:40PM;Carnegie Hall 100;Ronald E Nadeau;09/04/2012 - 12/14/2012;MoWe 3:10PM - 5:40PM;Carnegie Hall 101;Ronald E Nadeau;09/04/2012 - 12/14/2012
ART;100;"Drawing I";0501;LAB;2806;MoWe 9:00AM - 11:30AM;Carnegie Hall 100;Margaret Keleshian;09/04/2012 - 12/14/2012;MoWe 9:00AM - 11:30AM;Carnegie Hall 101;Margaret Keleshian;09/04/2012 - 12/14/2012
ART;100;"Drawing I";0502;LAB;2809;MoWe 12:30PM - 3:00PM;Carnegie Hall 100;Louise Bourne;09/04/2012 - 12/14/2012;MoWe 12:30PM - 3:00PM;Carnegie Hall 101;Louise Bourne;09/04/2012 - 12/14/2012
ART;100;"Drawing I";0665;STU;4301;TuTh 4:00PM - 6:30PM;Fred Hutchinson Center;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;100;"Drawing I";0860;LAB;7591;TuTh 6:00PM - 8:30PM;Carnegie Hall 100;Ronald E Nadeau;09/04/2012 - 12/14/2012;TuTh 6:00PM - 8:30PM;Carnegie Hall 101;Ronald E Nadeau;09/04/2012 - 12/14/2012
ART;110;"2";0001;LAB;1046;TuTh 12:30PM - 3:00PM;Lord Hall 305;Andrea L Mauery;09/04/2012 - 12/14/2012
ART;110;"2";0002;LAB;1047;TuTh 12:30PM - 3:00PM;Lord Hall 305;Andrea L Mauery;09/04/2012 - 12/14/2012
ART;110;"2";0500;LAB;2814;MoWe 12:30PM - 3:00PM;Lord Hall 305;Ronald E Nadeau;09/04/2012 - 12/14/2012
ART;110;"2";0501;LAB;2817;MoWe 3:10PM - 5:40PM;Lord Hall 300;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;110;"2";0502;LAB;2818;MoWe 9:00AM - 11:30AM;Lord Hall 305;Louise Bourne;09/04/2012 - 12/14/2012
ART;120;"3";0500;LAB;2819;TuTh 12:30PM - 3:00PM;Carnegie Hall 11;Wayne W Hall;09/04/2012 - 12/14/2012;TuTh 12:30PM - 3:00PM;Carnegie Hall 202;Wayne W Hall;09/04/2012 - 12/14/2012
ART;120;"3";0501;LAB;2820;MoWe 3:10PM - 5:40PM;Carnegie Hall 11;Wayne W Hall;09/04/2012 - 12/14/2012;MoWe 3:10PM - 5:40PM;Carnegie Hall 202;Wayne W Hall;09/04/2012 - 12/14/2012
ART;120;"3";0860;LAB;7592;TuTh 4:00PM - 6:30PM;Carnegie Hall 11;Wayne W Hall;09/04/2012 - 12/14/2012;TuTh 4:00PM - 6:30PM;Carnegie Hall 202;Wayne W Hall;09/04/2012 - 12/14/2012
ART;182;"Photography and Digital Imaging";0860;LEC;1267;TuTh 6:00PM - 8:30PM;Lord Hall 311;Matthew Smolinsky;09/04/2012 - 12/14/2012
ART;200;"Drawing II";0001;LAB;1048;TuTh 12:30PM - 3:00PM;Carnegie Hall 100;Michael H Lewis;09/04/2012 - 12/14/2012;TuTh 12:30PM - 3:00PM;Carnegie Hall 101;Michael H Lewis;09/04/2012 - 12/14/2012
ART;200;"Drawing II";0500;LAB;2821;TuTh 9:00AM - 11:30AM;Carnegie Hall 100;Nina Jerome Sutcliffe;09/04/2012 - 12/14/2012;TuTh 9:00AM - 11:30AM;Carnegie Hall 101;Nina Jerome Sutcliffe;09/04/2012 - 12/14/2012
ART;200;"Drawing II";0665;STU;4328;TuTh 4:00PM - 6:30PM;Fred Hutchinson Center;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;220;"Sculpture I";0001;LAB;1049;MoWe 12:30PM - 3:00PM;Old Fire Station 100;Andrea L Mauery;09/04/2012 - 12/14/2012
ART;220;"Sculpture I";0002;LAB;1050;TuTh 9:00AM - 11:30AM;Old Fire Station 100;Gregory M Ondo;09/04/2012 - 12/14/2012
ART;225;"Ceramics I";0500;LAB;7597;TuTh 12:30PM - 3:00PM;Old Fire Station 101;John D Eden;09/04/2012 - 12/14/2012
ART;225;"Ceramics I";0860;LAB;7298;TuTh 6:00PM - 8:30PM;Old Fire Station 101;John D Eden;09/04/2012 - 12/14/2012
ART;230;"Painting I";0001;LAB;1051;TuTh 3:10PM - 5:40PM;East Annex 124;Nina Jerome Sutcliffe;09/04/2012 - 12/14/2012;TuTh 3:10PM - 5:40PM;East Annex 126;Nina Jerome Sutcliffe;09/04/2012 - 12/14/2012
ART;230;"Painting I";0665;STU;9602;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;240;"Printmaking I";0001;LAB;1052;MoWe 9:00AM - 11:30AM;Carnegie Hall 102;Susan Dexter Camp;09/04/2012 - 12/14/2012;MoWe 9:00AM - 11:30AM;Carnegie Hall 20;Susan Dexter Camp;09/04/2012 - 12/14/2012
ART;240;"Printmaking I";0002;LAB;1053;TuTh 9:00AM - 11:30AM;Carnegie Hall 102;Susan Dexter Camp;09/04/2012 - 12/14/2012;TuTh 9:00AM - 11:30AM;Carnegie Hall 20;Susan Dexter Camp;09/04/2012 - 12/14/2012
ART;250;"Graphic Design I";0860;LAB;7594;TuTh 6:30PM - 9:00PM;Lengyel Hall 121;Jorge A Gonzalez;09/04/2012 - 12/14/2012
ART;270;"Digital Art I";0500;LAB;3597;MoWe 9:00AM - 11:30AM;Lord Hall 311;Matthew Smolinsky;09/04/2012 - 12/14/2012
ART;270;"Digital Art I";0990;LAB;4175;TBA;On-line Course;Andrew O Hurtt;09/04/2012 - 12/14/2012
ART;272;"Digital Imaging";0860;LAB;7299;MoWe 4:00PM - 6:30PM;Lord Hall 311;Matthew Smolinsky;09/04/2012 - 12/14/2012
ART;320;"Sculpture II";0001;LAB;3634;TuTh 3:10PM - 5:40PM;Old Fire Station 100;Gregory M Ondo;09/04/2012 - 12/14/2012
ART;330;"Painting II";0001;LAB;2707;Mo 12:30PM - 5:30PM;East Annex 124;Michael H Lewis;09/04/2012 - 12/14/2012;Mo 12:30PM - 5:30PM;East Annex 126;Michael H Lewis;09/04/2012 - 12/14/2012
ART;330;"Painting II";0665;STU;9603;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;09/04/2012 - 12/14/2012
ART;340;"Printmaking II";0001;LAB;2705;TuTh 12:30PM - 3:00PM;Carnegie Hall 20;Susan Dexter Camp;09/04/2012 - 12/14/2012;TuTh 12:30PM - 3:00PM;Carnegie Hall 102;Susan Dexter Camp;09/04/2012 - 12/14/2012
ART;360;"Topics in Studio Art";0002;LAB;13905;We 6:30PM - 9:00PM;Lord Hall 200;Sheridan L Kelley;09/04/2012 - 12/14/2012
ART;360;"Topics in Studio Art";0860;LEC;1055;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;09/15/2012 - 09/22/2012;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;11/03/2012 - 11/03/2012;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;12/08/2012 - 12/08/2012
ART;360;"Topics in Studio Art";0862;LAB;1056;MoWe 6:00PM - 8:30PM;Carnegie Hall 100;Kerstin L Engman;09/04/2012 - 12/14/2012;MoWe 6:00PM - 8:30PM;Carnegie Hall 101;Kerstin L Engman;09/04/2012 - 12/14/2012
