department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
MAT;313;"Introduction to Abstraction";0001;LEC;23274;TuTh 1:50PM - 3:30PM;Ricker Addition 205;Paul J Gies;09/04/2013 - 12/19/2013
MAT;320;"History of Mathematics";0001;LEC;23275;MoWeFr 2:25PM - 3:30PM;Ricker Addition 202;Michael Molinsky;09/04/2013 - 12/19/2013
MAT;363;"Mathematical Problem Solving";0001;LEC;23276;MoWeFr 1:10PM - 2:15PM;Ricker Addition 202;Russell H Rainville;09/04/2013 - 12/19/2013
MAT;371;"Mathematical Probability";0001;LEC;23277;MoWeFr 9:15AM - 10:20AM;Ricker Addition 205;Peter G Hardy;09/04/2013 - 12/19/2013
MAT;477;"Advanced Topics in Mathematics";0001;LEC;23280;TuTh 8:00AM - 9:40AM;Ricker Addition 202;Nicholas A Koban;09/04/2013 - 12/19/2013
MUH;150A;"Contemporary Music: Connections to the Past";0001;LEC;23295;MoFr 8:40AM - 10:20AM;Merrill Hall 225 - Nordica;Steven Pane;09/04/2013 - 12/19/2013;MoFr 8:40AM - 10:20AM;Merrill Hall 226 - Green Rm;Steven Pane;09/04/2013 - 12/19/2013
MUH;352A;"Music 900";0001;LEC;23425;Th 1:50PM - 5:10PM;Merrill Hall 225 - Nordica;Steven Pane;09/04/2013 - 12/19/2013;TBA;Merrill Hall 226 - Green Rm;Steven Pane;09/04/2013 - 12/19/2013
MUS;110A;"Chorus";0001;MUS;23309;Mo 6:30PM - 9:00PM;Merrill Hall 225 - Nordica;Bruce G McInnes;09/04/2013 - 12/19/2013;Mo 6:30PM - 9:00PM;Merrill Hall 226 - Green Rm;Bruce G McInnes;09/04/2013 - 12/19/2013
MUS;111A;"Concert Band I";0001;LEC;23310;Th 7:00PM - 9:00PM;Merrill Hall 225 - Nordica;Anita-Ann Jerosch;09/04/2013 - 12/19/2013;Th 7:00PM - 9:00PM;Merrill Hall 226 - Green Rm;Anita-Ann Jerosch;09/04/2013 - 12/19/2013
MUS;120A;"Beginning Applied Music";0002;MUS;23303;TBA;Arranged;Philip C Carlsen;09/04/2013 - 12/19/2013
MUS;121A;"Piano Class I";0004;LEC;23299;TuTh 12:50PM - 1:40PM;Merrill Hall 302 - Piano Lab;Amy Ellen Maier;09/04/2013 - 12/19/2013
MUS;122A;"Piano Class II";0001;LEC;23300;MoWe 10:40AM - 11:30AM;Merrill Hall 302 - Piano Lab;Bridget Convey;09/04/2013 - 12/19/2013
MUS;123A;"Group Instrumental Lessons";0001;LEC;23306;TBA;Arranged;Philip C Carlsen;09/04/2013 - 12/19/2013
MUS;124A;"Group Voice Lessons";0001;LEC;23307;TBA;Arranged;Philip C Carlsen;09/04/2013 - 12/19/2013
MUS;160A;"Introduction to Live/Performance Art";0001;LEC;24487;Tu 1:50PM - 5:10PM;Merrill Hall 225 - Nordica;Gustavo Aguilar;09/04/2013 - 12/19/2013;Tu 1:50AM - 5:10AM;Merrill Hall 226 - Green Rm;Gustavo Aguilar;09/04/2013 - 12/19/2013
MUS;163A;"Experimental Arts Ensemble";0001;LEC;24489;Tu 6:30PM - 9:30PM;Merrill Hall 225 - Nordica;Gustavo Aguilar;09/04/2013 - 12/19/2013;Tu 6:30PM - 9:30PM;Merrill Hall 226 - Green Rm;Gustavo Aguilar;09/04/2013 - 12/19/2013
MUS;201A;"Theory and Aural Skills I";0001;LEC;23301;MoWeFr 1:10PM - 2:15PM;Merrill Hall 225 - Nordica;Philip C Carlsen;09/04/2013 - 12/19/2013;MoWeFr 1:10PM - 2:15PM;Merrill Hall 226 - Green Rm;Philip C Carlsen;09/04/2013 - 12/19/2013
MUS;211;"Concert Band II";0001;LEC;23311;Th 7:00PM - 9:00PM;Merrill Hall 225 - Nordica;Anita-Ann Jerosch;09/04/2013 - 12/19/2013;Th 7:00PM - 9:00PM;Merrill Hall 226 - Green Rm;Anita-Ann Jerosch;09/04/2013 - 12/19/2013
MUS;212A;"COMMUNITY ORCHESTRA";0001;MUS;23312;We 7:00PM - 9:30PM;Merrill Hall 225 - Nordica;Trond Saeverud;09/04/2013 - 12/19/2013;We 7:00PM - 9:30PM;Merrill Hall 226 - Green Rm;Trond Saeverud;09/04/2013 - 12/19/2013
MUS;220;"Intermediate Applied Music";0002;MUS;23305;TBA;Arranged;Philip C Carlsen;09/04/2013 - 12/19/2013
MUS;305;"Advanced Composition";0001;LEC;30092;TBA;Arranged;Philip C Carlsen;09/04/2013 - 12/19/2013
MUS;320;"ADVANCED APPLIED MUSIC";0001;LEC;23308;TBA;Arranged;Philip C Carlsen;09/04/2013 - 12/19/2013
PHI;101H;"Contemporary Moral Problems";0002;LEC;23417;TuTh 9:50AM - 11:30AM;Roberts 207;Robert Kelsey;09/04/2013 - 12/19/2013
PHI;102H;"The Age of Science";0001;LEC;23391;Th 6:15PM - 9:35PM;Roberts 103;Frank M Underkuffler;09/04/2013 - 12/19/2013
PHI;110H;"Philosophy of Education";0001;LEC;23842;MoWeFr 10:30AM - 11:35AM;Roberts 101;Matthew G Freytag;09/04/2013 - 12/19/2013
PHI;210H;"Philosophy of Language";0001;LEC;23843;MoFr 1:20PM - 3:00PM;Roberts 201;George H Miller;09/04/2013 - 12/19/2013
PHI;220H;"Constructing Our World";0001;LEC;23844;MoWe 8:40AM - 10:20AM;Roberts 205;Jonathan Cohen;09/04/2013 - 12/19/2013
PHI;377;"Selected Topics in Philosophy";0001;SEM;24450;WeFr 8:40AM - 10:20AM;Roberts 105;Kristen Case;09/04/2013 - 12/19/2013
PHY;110N;"Elementary Physics";0012;LAB;23356;We 3:40PM - 5:30PM;Preble Hall 330 - Physics Lab;Christopher Magri;09/04/2013 - 12/19/2013
