department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
CHY;421;"Inorganic Chemistry";0001;LEC;21060;TuTh 10:15AM - 11:30AM;Science Building 362 - P;Henry J Tracy;09/03/2013 - 12/23/2013
CHY;462;"Biochemistry Laboratory";0012;LAB;22789;Tu 1:15PM - 2:05PM;Science Building 366 - P;Peter Woodruff;09/03/2013 - 12/23/2013;Tu 2:05PM - 5:00PM;Science Building 366 - P;Peter Woodruff;09/03/2013 - 12/23/2013
CHY;490;"Senior Research Project";0001;LEC;20166;TBA;TBA;Staff;TBA
CHY;561;"Biochemistry";0001;LEC;20167;MoWe 10:15AM - 11:30AM;Luther Bonney 510 - P;Peter Woodruff;09/03/2013 - 12/23/2013
CHY;562;"Biochemistry Lab";0011;LAB;20168;We 1:15PM - 2:05PM;Science Building 262 - P;Peter Woodruff;09/03/2013 - 12/23/2013;We 2:05PM - 5:00PM;Science Building 366 - P;Peter Woodruff;09/03/2013 - 12/23/2013
CLA;285;"Classical Mythology";0002;LEC;30645;TBA;Online Class;Jeannine D Uzzi;09/03/2013 - 12/23/2013
CLA;291;"The Golden Age of Greece";0001;LEC;24614;MoWe 2:45PM - 4:00PM;Payson Smith 201 - P;Peter Aicher;09/03/2013 - 12/23/2013
COS;160;"Structured Problem Solving: Java";0005;LEC;24436;TuTh 2:45PM - 4:00PM;Payson Smith 44 - P;Charles Welty;09/03/2013 - 12/23/2013
COS;161;"Algorithms in Programming";0002;LEC;20189;TuTh 4:10PM - 5:25PM;Payson Smith 201 - P;David A Briggs;09/03/2013 - 12/23/2013;Th 5:35PM - 6:35PM;Luther Bonney 203 - P;David A Briggs;09/03/2013 - 12/23/2013
COS;170;"Structured Programming Laboratory";0005;LAB;24437;Th 4:10PM - 5:10PM;Luther Bonney 202 - P;Charles Welty;09/03/2013 - 12/23/2013
COS;246;"Programming Topics";0001;LEC;24432;TuTh 10:15AM - 11:30AM;Payson Smith 208 - P;Stephen A Houser;09/03/2013 - 12/23/2013
COS;285;"Data Structures";0001;LEC;20193;MoWe 4:10PM - 5:25PM;Payson Smith 201 - P;Robert F Boothe;09/03/2013 - 12/23/2013
COS;452;"Computer Graphics";0001;LEC;24433;MoWe 2:45PM - 4:00PM;Payson Smith 44 - P;Bruce B Macleod;09/03/2013 - 12/23/2013;Mo 1:15PM - 2:30PM;Luther Bonney 203 - P;Bruce B Macleod;09/03/2013 - 12/23/2013
COS;470;"Topics in Computer Science";0002;LEC;22396;We 4:10PM - 6:40PM;Payson Smith 205 - P;Charles Lucien Largay;09/03/2013 - 12/23/2013
COS;472;"Artificial Intelligence and Data Mining";0001;LEC;24440;Tu 2:45PM - 4:00PM;Luther Bonney 241 - P;Clare Bates Congdon;09/03/2013 - 12/23/2013;Th 2:45PM - 4:00PM;Luther Bonney 203 - P;Clare Bates Congdon;09/03/2013 - 12/23/2013
COS;478;"Advanced Java Technology";0001;LEC;24438;TuTh 1:15PM - 2:30PM;Payson Smith 208 - P;Suad Alagic;09/03/2013 - 12/23/2013
COS;495;"Advanced Web Architectures";0001;LEC;24443;Mo 4:10PM - 6:40PM;Payson Smith 205 - P;David F Bantz;09/03/2013 - 12/23/2013
COS;497;"Independent Study in Computer Science";0008;IND;22045;TBA;TBA;Suad Alagic;09/03/2013 - 12/23/2013
COS;570;"Seminar:Advanced Topics in Computer Science";0002;LEC;22397;We 4:10PM - 6:40PM;Payson Smith 205 - P;Charles Lucien Largay;09/03/2013 - 12/23/2013
COS;572;"Artificial Intelligence and Data Mining";0001;LEC;24441;Tu 2:45PM - 4:00PM;Luther Bonney 241 - P;Clare Bates Congdon;09/03/2013 - 12/23/2013;Th 2:45PM - 4:00PM;Luther Bonney 203 - P;Clare Bates Congdon;09/03/2013 - 12/23/2013
COS;578;"Advanced Java Technology";0001;LEC;24439;TuTh 1:15PM - 2:30PM;Payson Smith 208 - P;Suad Alagic;09/03/2013 - 12/23/2013
COS;595;"Adv Web Architectures";0001;LEC;24445;Mo 4:10PM - 6:40PM;Payson Smith 205 - P;David F Bantz;09/03/2013 - 12/23/2013
COS;697;"Independent Study";0007;IND;21663;TBA;TBA;David F Bantz;09/03/2013 - 12/23/2013
COS;698;"Master's Thesis";0011;IND;21568;TBA;TBA;Charles Welty;09/03/2013 - 12/23/2013
ECO;101;"Introduction to Macroeconomics";0007;LEC;22603;TBA;Online Class;Michael P Cote;09/03/2013 - 12/23/2013
ECO;102;"Introduction to Microeconomics";0003;LEC;20277;Mo 4:10PM - 6:40PM;Talbot Lecture Hall - P;Vaishali Mamgain;09/03/2013 - 12/23/2013
ECO;106;"Economics of Social Change";0001;LEC;22127;MoWe 1:15PM - 2:30PM;Payson Smith 207 - P;Joseph E Medley;09/03/2013 - 12/23/2013
ECO;301;"Intermediate Macroeconomics";0001;LEC;20281;TuTh 1:15PM - 2:30PM;Luther Bonney 402 - P;Johann Jaeckel;09/03/2013 - 12/23/2013
ECO;303;"Political Economy";0001;LEC;20282;Tu 4:10PM - 6:40PM;Payson Smith 42 - P;Johann Jaeckel;09/03/2013 - 12/23/2013
ECO;312;"U.S. Economic Policy";0001;LEC;25176;Mo 4:10PM - 6:40PM;Luther Bonney 523 - P;Joseph E Medley;09/03/2013 - 12/23/2013
ECO;327;"Natural Resource Economics";0001;LEC;25179;MoWe 1:15PM - 2:30PM;Luther Bonney 403 - P;Rachel Bouvier;09/03/2013 - 12/23/2013
ECO;333;"Economics and Happiness";0001;LEC;25178;MoWe 11:45AM - 1:00PM;Luther Bonney 410 - P;Vaishali Mamgain;09/03/2013 - 12/23/2013
ECO;490;"Independent Readings and Research in Economics";0001;IND;20284;TBA;TBA;Vaishali Mamgain;09/03/2013 - 12/23/2013
EDU;300;"Educational Media and Technology";0051;LEC;21549;TBA;Online Class;Barbara D Stebbins;09/03/2013 - 12/23/2013
EDU;305;"Foundations of Cultural and Linguistic Diversity";0001;LEC;22615;Tu 12:30PM - 3:00PM;Bailey 404 - G;Alexander Lapidus;09/03/2013 - 12/23/2013
EDU;336;"Children's Literature";0015;LEC;30615;TBA;Online Class;Joyce Martin;09/24/2013 - 01/22/2014
EDU;511;"Children's Literature";0001;LEC;29648;Mo 4:10PM - 6:40PM;Bailey 202 - G;;09/03/2013 - 12/23/2013
EDU;513;"Adolescent Literature";0001;LEC;29649;Mo 4:10PM - 6:40PM;Bailey 202 - G;;09/03/2013 - 12/23/2013
EDU;557;"Teaching Writing to Multilingual Learners";0001;LEC;29650;Mo 4:10PM - 6:40PM;Science Building 262 - P;Alexander Lapidus;09/03/2013 - 12/23/2013
EDU;559;"Aspects of Reading for Multilingual Learners";0001;LEC;22152;TBA;Online Class;Alexander Lapidus;09/03/2013 - 12/23/2013
EDU;561;"Aspects of the English Language";0001;LEC;22279;We 4:10PM - 6:40PM;Luther Bonney 509 - P;Bart Weyand;09/03/2013 - 12/23/2013
