"department","courseNum","courseTitle","sectionNum","courseType","callNum","meetingTime","meetingLocation","instructor","startEndDate"
"DAN",297,"Introductory Topics in Dance",1,"LEC",7259,"MoWe 9:00AM - 10:20AM","Class of 1944 Hall 226","Staff","8/29/2011 - 12/9/2011"
"DIS",300,"Disability: Interaction of Human Diversity and Global Environment",860,"LEC",7732,"Tu 4:00PM - 6:30PM","Corbett Hall 220","Stephen F Gilson","8/29/2011 - 12/9/2011"
"DIS",400,"Disability as Diversity I",860,"LEC",1617,"Mo 4:00PM - 6:30PM","Corbett Hall 220","Elizabeth Depoy","8/29/2011 - 12/9/2011"
"DIS",480,"Independent Project in Disability Studies",1,"IND",1618,"TBA","TBA","Elizabeth Depoy","8/29/2011 - 12/9/2011"
"DIS",680,"Independent Study in Disability Studies",1,"IND",1619,"TBA","TBA",,"8/29/2011 - 12/9/2011"
"EAD",510,"Educational Supervision",1,"LEC",7633,"Th 5:00PM - 8:00PM","Merrill Hall 335","Richard H Ackerman","8/29/2011 - 12/9/2011"
"EAD",551,"Dynamics of Change in Schools",1,"LEC",7634,"We 5:00PM - 8:00PM","Merrill Hall 335","Richard H Ackerman","8/29/2011 - 12/9/2011"
"EAD",560,"Functions and Theories of Educational Leadership",1,"LEC",3631,"Th 4:30PM - 7:30PM","Merrill 228A","Paul D Knowles","8/29/2011 - 12/9/2011"
"EAD",565,"Inquiry and Evaluation in School",1,"LEC",7676,"TBA","TBA","Paul D Knowles","8/29/2011 - 12/9/2011"
"EAD",565,"Inquiry and Evaluation in School",2,"LEC",7675,"We 5:00PM - 8:00PM","Merrill Hall 114","George F Marnik","8/29/2011 - 12/9/2011"
"EAD",565,"Inquiry and Evaluation in School",3,"LEC",7677,"TBA","TBA","Sarah V Mackenzie","8/29/2011 - 12/9/2011"
"EAD",616,"Resource Based Decision Making for School Leaders",860,"LEC",7635,"Tu 4:30PM - 7:30PM","Merrill Hall 335","George F Marnik","8/29/2011 - 12/9/2011"
"EAD",651,"Organizational Behavior in Education",1,"LEC",7643,"TBA","TBA","Richard H Ackerman","8/29/2011 - 12/9/2011"
"EAD",690,"Principal Internship",1,"RSG",7636,"Th 4:30PM - 7:30PM","Merrill Hall 229","George F Marnik","8/29/2011 - 12/9/2011"
"EAD",691,"Internship in Educational Leadership",1,"RSG",7637,"Th 4:30PM - 7:30PM","Merrill Hall 229","George F Marnik","8/29/2011 - 12/9/2011"
"EAD",692,"Superintendent Internship I",1,"RSG",7645,"Fr 9:00AM - 2:00PM","Merrill Hall 330","Paul D Knowles","9/2/2011 - 9/2/2011"
"EAD",698,"Special Topics in Educational Leadership",1,"IND",7641,"TBA","TBA","George F Marnik","8/29/2011 - 12/9/2011"
"EAD",698,"Special Topics in Educational Leadership",2,"IND",7644,"TBA","TBA","Sarah V Mackenzie","8/29/2011 - 12/9/2011"
"ECE",100,"Electrical and Computer Engineering Seminar",1,"SEM",3950,"Mo 2:10PM - 3:00PM","Boardman Hall 310","Mohamad T Musavi","8/29/2011 - 12/9/2011"
"ECE",101,"Introduction to Electrical and Computer Engineering",1,"LEC",1622,"MoWeFr 10:00AM - 10:50AM","Little Hall 203","Staff","8/29/2011 - 12/9/2011"
"ECE",101,"Introduction to Electrical and Computer Engineering",1001,"LAB",1626,"Mo 3:10PM - 6:00PM","Barrows Hall 221","Staff","8/29/2011 - 12/9/2011"
"ECE",101,"Introduction to Electrical and Computer Engineering",1002,"LAB",1623,"Tu 2:10PM - 5:00PM","Barrows Hall 221","Staff","8/29/2011 - 12/9/2011"
"ECE",101,"Introduction to Electrical and Computer Engineering",1003,"LAB",1624,"We 2:10PM - 5:00PM","Barrows Hall 221","Staff","8/29/2011 - 12/9/2011"
"ECE",101,"Introduction to Electrical and Computer Engineering",1004,"LAB",1625,"Th 2:10PM - 5:00PM","Barrows Hall 221","Staff","8/29/2011 - 12/9/2011"
"ECE",210,"Electrical Networks I",1,"LEC",1627,"MoWeFr 11:00AM - 11:50AM","Little Hall 130","Duane Hanselman","8/29/2011 - 12/9/2011"
"ECE",210,"Electrical Networks I",2001,"REC",1628,"Th 7:00PM - 9:00PM","Barrows Hall 119","Duane Hanselman","8/29/2011 - 12/9/2011"
"ECE",275,"Sequential Logic Systems",1,"LEC",1629,"MoWeFr 10:00AM - 10:50AM","Boardman Hall 310","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",275,"Sequential Logic Systems",1002,"LAB",1630,"Mo 2:10PM - 5:00PM","Barrows Hall 225A","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",275,"Sequential Logic Systems",1003,"LAB",1631,"Tu 2:10PM - 5:00PM","Barrows Hall 225A","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",275,"Sequential Logic Systems",1004,"LAB",1632,"We 2:10PM - 5:00PM","Barrows Hall 225A","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",275,"Sequential Logic Systems",1005,"LAB",3184,"Th 2:10PM - 5:00PM","Barrows Hall 225A","Richard O Eason","8/29/2011 - 12/9/2011"
"ECE",314,"Signals and Systems",1,"LEC",1633,"MoWeFr 11:00AM - 11:50AM","Barrows Hall 119","Ali Abedi","8/29/2011 - 12/9/2011"
"ECE",314,"Signals and Systems",2001,"REC",1634,"We 6:00PM - 8:00PM","Barrows Hall 125","Ali Abedi","8/29/2011 - 12/9/2011"
"ECE",323,"Electric Power Conversion",1,"LEC",1635,"TuTh 11:00AM - 12:15PM","Barrows Hall 131","Duane Hanselman","8/29/2011 - 12/9/2011"
"ECE",342,"Electronics I",1,"LEC",1636,"MoWeFr 9:00AM - 9:50AM","Jenness Hall 108","Donald M Hummels","8/29/2011 - 12/9/2011"
"ECE",342,"Electronics I",1002,"LAB",1638,"Mo 3:10PM - 5:00PM","Barrows Hall 224","Donald M Hummels","8/29/2011 - 12/9/2011"
"ECE",342,"Electronics I",1003,"LAB",1639,"Tu 3:10PM - 5:00PM","Barrows Hall 224","Donald M Hummels","8/29/2011 - 12/9/2011"
"ECE",342,"Electronics I",1004,"LAB",1640,"We 3:10PM - 5:00PM","Barrows Hall 224","Donald M Hummels","8/29/2011 - 12/9/2011"
"ECE",342,"Electronics I",1005,"LAB",1641,"Th 3:10PM - 5:00PM","Barrows Hall 224","Donald M Hummels","8/29/2011 - 12/9/2011"
"ECE",342,"Electronics I",2001,"REC",1637,"Tu 6:00PM - 9:00PM","Arranged","Donald M Hummels","8/29/2011 - 12/9/2011"
"ECE",351,"Fields and Waves",1,"LEC",1642,"MoWeFr 1:10PM - 2:00PM","Barrows Hall 119","Mauricio Pereira Da Cunha","8/29/2011 - 12/9/2011"
"ECE",351,"Fields and Waves",2001,"REC",1643,"Th 6:00PM - 8:00PM","Barrows Hall 125","Mauricio Pereira Da Cunha","8/29/2011 - 12/9/2011"
