department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
CHE;699;"Graduate Thesis / Research";0006;THS;3543;View Details;TBA;TBA;Joseph M Genco;09/03/2013 - 12/13/2013
CHE;699;"Graduate Thesis / Research";0008;THS;3545;View Details;TBA;TBA;Michael D Mason;09/03/2013 - 12/13/2013
CHE;699;"Graduate Thesis / Research";0009;THS;3546;View Details;TBA;TBA;Paul J Millard;09/03/2013 - 12/13/2013
CHE;699;"Graduate Thesis / Research";0010;THS;3547;View Details;TBA;TBA;David J Neivandt;09/03/2013 - 12/13/2013
CHE;699;"Graduate Thesis / Research";0011;THS;3548;View Details;TBA;TBA;Hemant P Pendse;09/03/2013 - 12/13/2013
CHE;699;"Graduate Thesis / Research";0012;THS;3549;View Details;TBA;TBA;Adriaan R P Van Heiningen;09/03/2013 - 12/13/2013
CHF;200;"Family Interaction";0001;LEC;1556;View Details;TuTh 11:00AM - 12:15PM;Donald P Corbett Business 100;Sandra L Caron;09/03/2013 - 12/13/2013
CHF;201;"Introduction to Child Development";0001;LEC;1557;View Details;TuTh 9:30AM - 10:45AM;Neville Hall 101;Gary L Schilmoeller;09/03/2013 - 12/13/2013
CHF;201;"Introduction to Child Development";0990;LEC;1071;View Details;TBA;On-line Course;Barbara D Howard;09/03/2013 - 12/13/2013
CHF;203;"Practicum in Early Childhood Programs";1007;LAB;1565;View Details;Th 9:00AM - 10:50AM;Merrill Hall 111;Margo Jill Brown;09/03/2013 - 12/13/2013
CHF;203;"Practicum in Early Childhood Programs";1008;LAB;1566;View Details;Th 1:10PM - 3:00PM;Merrill Hall 111;Margo Jill Brown;09/03/2013 - 12/13/2013
CHF;304;"Practicum in Early Childhood Education K";0001;RSG;1567;View Details;Fr 8:30AM - 12:00PM;Arranged;Mary Ellin Logue;09/03/2013 - 12/13/2013;We 8:30AM - 3:00PM;Arranged;Mary Ellin Logue;09/03/2013 - 12/13/2013
CHF;321;"Curriculum and Methods for Teaching Young Children Science";0001;LEC;3261;View Details;Th 3:15PM - 5:45PM;Lengyel Hall 127;Joanne D Alex;09/03/2013 - 12/13/2013;Th 3:15PM - 5:45PM;Lengyel Hall GYM;Joanne D Alex;09/03/2013 - 12/13/2013
CHF;322;"Curriculum and Methods for Teaching Social Studies";0001;LEC;3522;View Details;TuTh 11:00AM - 12:15PM;Merrill Hall 114;Mary Ellin Logue;09/03/2013 - 12/13/2013
CHF;381;"Family Resource Management";0860;LEC;23047;View Details;Th 4:00PM - 6:30PM;Merrill Hall 335;Diane Kellam Batty;09/03/2013 - 12/13/2013
CHF;401;"Peer Education";0001;LEC;3845;View Details;Mo 7:00PM - 9:30PM;Merrill Hall 229;Sandra L Caron;09/03/2013 - 12/13/2013;Mo 7:00PM - 9:30PM;Merrill Hall 221A;Sandra L Caron;09/03/2013 - 12/13/2013
CHF;401;"Peer Education";0002;LEC;3847;View Details;Th 4:00PM - 6:30PM;Merrill Hall 221A;Sandra L Caron;09/03/2013 - 12/13/2013
CHF;401;"Peer Education";0003;LEC;3848;View Details;TBA;TBA;Sandra L Caron;09/03/2013 - 12/13/2013
CHF;404;"Selected Topics in Child Development and Family Life";0002;LEC;23864;View Details;We 12:30PM - 3:30PM;Merrill Hall 335;Victoria S Bennett-Armistead;09/03/2013 - 12/13/2013
CHF;404;"Selected Topics in Child Development and Family Life";0990;LEC;1074;View Details;TBA;On-line Course;Renate Klein;09/03/2013 - 12/13/2013
CHF;406;"Introduction to Research Methods in Child Development and Family Relations";0001;LEC;23049;View Details;Tu 4:10PM - 6:40PM;Merrill Hall 221A;Robert M Milardo;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0001;IND;1568;View Details;TBA;TBA;Julie M Dellamattera;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0002;IND;1569;View Details;TBA;TBA;Sandra L Caron;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0003;IND;1570;View Details;TBA;TBA;Robert M Milardo;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0004;IND;1571;View Details;TBA;TBA;Barbara D Howard;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0005;IND;1572;View Details;TBA;TBA;Mary Ellin Logue;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0006;IND;1573;View Details;TBA;TBA;Gary L Schilmoeller;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0007;IND;1574;View Details;TBA;TBA;Renate Klein;09/03/2013 - 12/13/2013
CHF;409;"Special Problems in Child Development and Family Life";0008;IND;2754;View Details;TBA;TBA;Margo Jill Brown;09/03/2013 - 12/13/2013
CHF;421;"Student Teaching in Early Childhood";0001;RSG;3212;View Details;TBA;TBA;Pamela L Kimball;09/03/2013 - 12/13/2013
CHF;422;"Field Placement in Early Childhood Education";0001;FEX;1575;View Details;TBA;TBA;Mary Ellin Logue;09/03/2013 - 12/13/2013
CHF;422;"Field Placement in Early Childhood Education";0002;FEX;23051;View Details;TBA;TBA;Margo Jill Brown;09/03/2013 - 12/13/2013
CHF;424;"Professional Seminar for Early Childhood Specialists";0001;SEM;1576;View Details;TBA;TBA;Kim Marie Oldenburgh;09/03/2013 - 12/13/2013
CHF;432;"Socialization of the Child";0990;LEC;23053;View Details;TBA;On-line Course;Barbara D Howard;09/03/2013 - 12/13/2013
CHF;434;"Adult Development and Aging";0001;LEC;1578;View Details;TuTh 12:30PM - 1:45PM;Merrill Hall 335;Ian H Cameron;09/03/2013 - 12/13/2013
CHF;442;"Helping Skills";0860;LEC;3850;View Details;We 4:10PM - 6:30PM;Merrill Hall 330;Elizabeth A Barry;09/03/2013 - 12/13/2013
CHF;450;"Early Childhood Special Education";0860;LEC;3851;View Details;Mo 4:00PM - 6:30PM;Merrill Hall 335;Margo Jill Brown;09/03/2013 - 12/13/2013
CHF;488;"Family Legal Issues";0001;LEC;3852;View Details;TuTh 12:30PM - 1:45PM;Merrill Hall 114;Lynne A Gardner;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0001;FEX;1580;View Details;TBA;TBA;Sandra L Caron;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0002;FEX;1581;View Details;TBA;TBA;Robert M Milardo;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0003;FEX;1582;View Details;TBA;TBA;Barbara D Howard;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0004;FEX;1583;View Details;TBA;TBA;Mary Ellin Logue;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0005;FEX;4246;View Details;TBA;TBA;Gary L Schilmoeller;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0006;FEX;1584;View Details;TBA;TBA;Renate Klein;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0007;FEX;1585;View Details;TBA;TBA;Julie M Dellamattera;09/03/2013 - 12/13/2013
CHF;496;"Field Experience in Human Development and Family Studies";0008;FEX;2756;View Details;TBA;TBA;Margo Jill Brown;09/03/2013 - 12/13/2013
CHY;101;"Chemistry for Everyday Living";0665;LEC;24128;View Details;Mo 5:30PM - 8:00PM;Fred Hutchinson Center;William G Ellis;09/03/2013 - 12/13/2013
CHY;102;"Chemistry for Everyday Living Laboratory";0665;LAB;24131;View Details;Tu 5:00PM - 7:30PM;Fred Hutchinson Center;Susan Daly Therio;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";0002;LEC;1588;View Details;MoWeFr 9:00AM - 9:50AM;Aubert Hall 316;Jonathan Kreps;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";0003;LEC;1589;View Details;MoWeFr 10:00AM - 10:50AM;Aubert Hall 316;Jonathan Kreps;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";0004;LEC;1590;View Details;MoWeFr 10:00AM - 10:50AM;Aubert Hall 316;Jonathan Kreps;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";0007;LEC;3798;View Details;TuTh 12:30PM - 1:45PM;Aubert Hall 316;Roby Kurian;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";2002;REC;2968;View Details;We 6:00PM - 8:00PM;Aubert Hall 316;Jonathan Kreps;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";2003;REC;2969;View Details;We 3:10PM - 5:10PM;Aubert Hall 316;Jonathan Kreps;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";2004;REC;2970;View Details;We 6:00PM - 8:00PM;Aubert Hall 316;Jonathan Kreps;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";2007;REC;3800;View Details;Th 3:10PM - 5:10PM;Aubert Hall 316;Roby Kurian;09/03/2013 - 12/13/2013
CHY;121;"Introduction to Chemistry";2010;REC;30685;View Details;We 6:00PM - 8:00PM;Little Hall 130;James Killarney;09/03/2013 - 12/13/2013
CHY;123;"Introduction to Chemistry Laboratory";0583;LAB;30713;View Details;Th 2:10PM - 5:00PM;Aubert Hall 328;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;123;"Introduction to Chemistry Laboratory";0585;LAB;2878;View Details;Th 2:10PM - 5:00PM;Aubert Hall 112;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;131;"Chemistry for Civil";0002;LEC;3617;View Details;MoWeFr 11:00AM - 11:50AM;Aubert Hall 316;James Killarney;09/03/2013 - 12/13/2013
CHY;131;"Chemistry for Civil";2002;REC;3619;View Details;Mo 6:00PM - 8:00PM;Aubert Hall 316;James Killarney;09/03/2013 - 12/13/2013
CHY;133;"Chemistry for Civil";0063;LAB;3625;View Details;We 2:10PM - 5:00PM;Aubert Hall 216;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;133;"Chemistry for Civil";0064;LAB;4284;View Details;We 2:10PM - 5:00PM;Aubert Hall 217;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;133;"Chemistry for Civil";0584;LAB;3627;View Details;Th 2:10PM - 5:00PM;Aubert Hall 217;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;393;"Undergraduate Seminar in Chemistry";0001;SEM;2749;View Details;MoWeFr 10:00AM - 10:50AM;Aubert Hall 365;Brian G Frederick;09/03/2013 - 12/13/2013
CHY;394;"Field Experience/Cooperative Education";0001;FEX;1613;View Details;TBA;TBA;Barbara J W Cole;09/03/2013 - 12/13/2013
CHY;461;"Advanced Inorganic Chemistry I";0001;LEC;3998;View Details;MoWeFr 11:00AM - 11:50AM;Little Hall 204;Howard H Patterson;09/03/2013 - 12/13/2013
CHY;471;"Physical Chemistry I";0001;LEC;1616;View Details;TuTh 12:30PM - 1:45PM;Aubert Hall 365;Jayendran C Rasaiah;09/03/2013 - 12/13/2013;We 1:10PM - 2:00PM;Aubert Hall 265;Jayendran C Rasaiah;09/03/2013 - 12/13/2013
CHY;491;"Advanced Integrated Laboratory I";0001;LAB;3521;View Details;TuTh 1:10PM - 5:00PM;Aubert Hall 265;Alice E Bruce;09/03/2013 - 12/13/2013;TuTh 2:00PM - 5:00PM;Aubert Hall 431;Alice E Bruce;09/03/2013 - 12/13/2013
CHY;498;"Undergraduate Research";0001;IND;1614;View Details;TBA;TBA;Barbara J W Cole;09/03/2013 - 12/13/2013
CHY;499;"Undergraduate Thesis";0001;THS;1615;View Details;TBA;TBA;Barbara J W Cole;09/03/2013 - 12/13/2013
CHY;502;"Chemistry Instructional Laboratory Leadership";0001;LEC;3175;View Details;Mo 12:10PM - 1:30PM;Aubert Hall 227;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;541;"Topics in Advanced Analytical Chemistry";0001;IND;30674;View Details;TuTh 12:30PM - 1:45PM;Arranged;Scott Collins;09/03/2013 - 12/13/2013
CHY;551;"Topics in Advanced Organic Chemistry";0001;IND;30689;View Details;MoWeFr 9:00AM - 9:50AM;Aubert Hall 265;William Mike Gramlich;09/03/2013 - 12/13/2013
CHY;573;"Computer Simulation Methods";0001;LEC;23854;View Details;TuTh 9:30AM - 10:45AM;Aubert Hall 265;Jayendran C Rasaiah;09/03/2013 - 12/13/2013
CHY;693;"Graduate Seminar";0001;SEM;1617;View Details;TuTh 11:00AM - 12:00PM;Aubert Hall 428;;09/03/2013 - 12/13/2013
CHY;698;"Graduate Research";0001;IND;1618;View Details;TBA;TBA;Barbara J W Cole;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0001;THS;1619;View Details;TBA;TBA;Francois G Amar;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0002;THS;1620;View Details;TBA;TBA;Alice E Bruce;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0003;THS;1621;View Details;TBA;TBA;Mitchell R M Bruce;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0004;THS;1622;View Details;TBA;TBA;Barbara J W Cole;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0005;THS;1623;View Details;TBA;TBA;Raymond C Fort;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0006;THS;1624;View Details;TBA;TBA;Brian G Frederick;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0008;THS;1625;View Details;TBA;TBA;Bruce L Jensen;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0009;THS;1626;View Details;TBA;TBA;Howard H Patterson;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0010;THS;1627;View Details;TBA;TBA;Jayendran C Rasaiah;09/03/2013 - 12/13/2013
CHY;699;"Graduate Thesis / Research";0012;THS;1628;View Details;TBA;TBA;Carl P Tripp;09/03/2013 - 12/13/2013
CIE;100;"Introduction to Civil and Environmental Engineering";0001;LEC;1630;View Details;Mo 1:10PM - 2:00PM;Bennett Hall 140;Shaleen Jain;09/03/2013 - 12/13/2013
CIE;110;"Materials";0001;LEC;1631;View Details;MoWeFr 9:00AM - 9:50AM;Bennett Hall 137;Eric N Landis;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0001;LAB;1632;View Details;Tu 1:10PM - 3:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0002;LAB;1633;View Details;Tu 3:10PM - 5:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0003;LAB;1634;View Details;We 1:10PM - 3:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0004;LAB;1635;View Details;We 3:10PM - 5:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0005;LAB;1636;View Details;Th 1:10PM - 3:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0007;LAB;1638;View Details;Mo 1:10PM - 3:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;111;"Materials Laboratory";0008;LAB;1639;View Details;Mo 3:10PM - 5:00PM;Boardman Hall 8;Amber Leigh McCormick;09/03/2013 - 12/13/2013
CIE;331;"Fundamentals of Environmental Engineering";0001;LEC;1640;View Details;TuTh 11:00AM - 12:15PM;Little Hall 120;Jean D Macrae;09/03/2013 - 12/13/2013
CIE;331;"Fundamentals of Environmental Engineering";2001;REC;3539;View Details;We 5:00PM - 7:00PM;Bennett Hall 140;Jean D Macrae;09/03/2013 - 12/13/2013
CIE;340;"Introduction to Structural Analysis";0001;LEC;1641;View Details;MoWeFr 10:00AM - 10:50AM;Bennett Hall 137;Roberto A Lopez-Anido;09/03/2013 - 12/13/2013
CIE;340;"Introduction to Structural Analysis";1001;LAB;1642;View Details;Mo 1:10PM - 4:00PM;Boardman Hall 309;Roberto A Lopez-Anido;09/03/2013 - 12/13/2013
CIE;340;"Introduction to Structural Analysis";1002;LAB;1643;View Details;Tu 1:10PM - 4:00PM;Boardman Hall 309;Roberto A Lopez-Anido;09/03/2013 - 12/13/2013
CIE;350;"Hydraulics";0001;LEC;1644;View Details;MoWeFr 8:00AM - 8:50AM;Donald P Corbett Business 107;Qingping Zou;09/03/2013 - 12/13/2013
CIE;351;"Hydraulics Laboratory";0005;LAB;1649;View Details;Fr 1:10PM - 3:00PM;Boardman Hall 116;Aria Amirbahman;09/03/2013 - 12/13/2013
CIE;351;"Hydraulics Laboratory";0006;LAB;3538;View Details;Fr 3:10PM - 5:00PM;Boardman Hall 116;Aria Amirbahman;09/03/2013 - 12/13/2013
CIE;413;"Project Management";0001;LEC;1650;View Details;TuTh 8:00AM - 9:15AM;Bennett Hall 141;Melissa Landon Maynard;09/03/2013 - 12/13/2013
CIE;425;"Transportation Safety";0001;LEC;23079;View Details;MoWeFr 8:00AM - 8:50AM;Boardman Hall 207;Per Erik Garder;09/03/2013 - 12/13/2013
CIE;426;"Advanced Roadway Design";0001;LEC;1651;View Details;MoWeFr 1:10PM - 2:00PM;Boardman Hall 207;Per Erik Garder;09/03/2013 - 12/13/2013
CIE;430;"Water Treatment";0001;LEC;3938;View Details;TuTh 12:30PM - 1:45PM;Boardman Hall 115;Aria Amirbahman;09/03/2013 - 12/13/2013
CIE;430;"Water Treatment";1001;LAB;3974;View Details;Tu 2:00PM - 5:00PM;Boardman Hall 115;Aria Amirbahman;09/03/2013 - 12/13/2013
CIE;439;"Solid Waste and Air Pollution";0001;LEC;23080;View Details;TuTh 5:00PM - 6:30PM;Boardman Hall 107;Jean D Macrae;09/03/2013 - 12/13/2013
CIE;442;"Reinforced Concrete Design";0001;LEC;1652;View Details;MoWeFr 9:00AM - 9:50AM;Stevens Hall North 237;Edwin N Nagy;09/03/2013 - 12/13/2013
CIE;442;"Reinforced Concrete Design";1001;LAB;2974;View Details;We 3:10PM - 5:00PM;Boardman Hall 309;Edwin N Nagy;09/03/2013 - 12/13/2013
CIE;455;"Hydrology";0001;LEC;1653;View Details;TuTh 11:00AM - 12:15PM;Boardman Hall 309;Shaleen Jain;09/03/2013 - 12/13/2013
CIE;460;"Geotechnical Engineering";0001;LEC;1654;View Details;TuTh 9:30AM - 10:45AM;Boardman Hall 309;Thomas C Sandford;09/03/2013 - 12/13/2013
CIE;543;"Introduction to Composite Materials in Civil Engineering";0001;LEC;23081;View Details;TuTh 9:30AM - 10:45AM;Boardman Hall 207;Roberto A Lopez-Anido;09/03/2013 - 12/13/2013
CIE;544;"Design of Wood Structures";0001;LEC;2818;View Details;TuTh 11:00AM - 12:15PM;Boardman Hall 209;Edwin N Nagy;09/03/2013 - 12/13/2013
CIE;544;"Design of Wood Structures";1001;LAB;2850;View Details;We 1:10PM - 3:00PM;Boardman Hall 309;Edwin N Nagy;09/03/2013 - 12/13/2013
CIE;549;"Numerical Methods in Engineering";0001;LEC;1655;View Details;TuTh 8:00AM - 9:15AM;Boardman Hall 115;William Glenn Davids;09/03/2013 - 12/13/2013
CIE;562;"Earthwork Design";0001;LEC;23082;View Details;Mo 6:00PM - 8:45PM;Boardman Hall 115;Thomas C Sandford;09/03/2013 - 12/13/2013
CIE;598;"Selected Studies in Civil Engineering";0001;LEC;3707;View Details;TuTh 12:30PM - 1:45PM;Barrows Hall 133;Melissa Landon Maynard;09/03/2013 - 12/13/2013
CIE;598;"Selected Studies in Civil Engineering";0669;IND;29839;View Details;Th 5:30PM - 8:30PM;Fred Hutchinson Center;Miltiades K Zacas;09/03/2013 - 12/13/2013
CIE;598;"Selected Studies in Civil Engineering";0869;IND;29838;View Details;Th 5:30PM - 8:30PM;Hitchner Hall 147;Miltiades K Zacas;09/03/2013 - 12/13/2013
CIE;648;"Fracture Mechanics";0001;LEC;23083;View Details;We 4:00PM - 6:45PM;Barrows Hall 133;Eric N Landis;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0001;THS;1656;View Details;TBA;TBA;Aria Amirbahman;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0002;THS;1657;View Details;TBA;TBA;Habib-J Dagher;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0003;THS;1658;View Details;TBA;TBA;William Glenn Davids;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0004;THS;3664;View Details;TBA;TBA;Andrew Joseph Goupee;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0005;THS;1662;View Details;TBA;TBA;Shaleen Jain;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0006;THS;1660;View Details;TBA;TBA;Roberto A Lopez-Anido;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0007;THS;1659;View Details;TBA;TBA;Jean D Macrae;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0008;THS;2978;View Details;TBA;TBA;Melissa Landon Maynard;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0009;THS;1661;View Details;TBA;TBA;Thomas C Sandford;09/03/2013 - 12/13/2013
CIE;699;"Graduate Thesis / Research";0010;THS;4184;View Details;TBA;TBA;Per Erik Garder;09/03/2013 - 12/13/2013
CLA;201;"Women in the Ancient World";0990;LEC;22985;View Details;TBA;On-line Course;James Patrick Brophy;09/03/2013 - 12/13/2013
CLA;400;"Hero: Myth and Meaning";0990;SEM;1148;View Details;TBA;On-line Course;James Patrick Brophy;09/03/2013 - 12/13/2013
CMJ;100;"Introduction to Mass Communication";0500;LEC;3589;View Details;We 3:30PM - 6:00PM;Little Hall 110;Jessica E Brophy;09/03/2013 - 12/13/2013
CMJ;103;"Fundamentals of Public Communication";0665;LEC;1010;View Details;Mo 5:30PM - 8:00PM;Fred Hutchinson Center;Linda S Buckmaster;09/03/2013 - 12/13/2013
CMJ;202;"Communication Studies II";0001;LEC;1666;View Details;TuTh 12:30PM - 1:45PM;Boardman Hall 310;Kristin M Langellier;09/03/2013 - 12/13/2013
CMJ;203;"Mass Communication Studies";0001;LEC;3298;View Details;TuTh 11:00AM - 12:15PM;Boardman Hall 210;Theodora M Ruhs;09/03/2013 - 12/13/2013
CMJ;236;"Journalism Writing and Editing";0001;LEC;1668;View Details;MoWeFr 10:00AM - 10:50AM;Dunn Hall 4;Sunny Nadine Hubler;09/03/2013 - 12/13/2013
CMJ;236;"Journalism Writing and Editing";0003;LEC;1670;View Details;MoWeFr 1:10PM - 2:00PM;Dunn Hall 4;Frank Roy Martin;09/03/2013 - 12/13/2013
CMJ;237;"Journalism Across Platforms";0001;LEC;23104;View Details;TuTh 12:30PM - 1:45PM;Innovation Media Rsch Ctr 113;Gregory T McManus;09/03/2013 - 12/13/2013;TuTh 12:30PM - 1:45PM;Dunn Hall 424;Staff;09/03/2013 - 12/13/2013
CMJ;257;"Business and Professional Communication";0001;LEC;23100;View Details;TuTh 9:30AM - 10:45AM;Dunn Hall 417;Ann Marie James Joles;09/03/2013 - 12/13/2013
CMJ;332;"Public Affairs Reporting and Research";0001;LEC;3268;View Details;TuTh 9:30AM - 10:45AM;Dunn Hall 4;Gregory T McManus;09/03/2013 - 12/13/2013
CMJ;345;"Small Group Communication: Service";0001;LEC;3590;View Details;TuTh 11:00AM - 12:15PM;Dunn Hall 115;Karen Kelly Hutchins;09/03/2013 - 12/13/2013
CMJ;347;"Argument and Critical Thinking";0001;LEC;25203;View Details;TuTh 9:30AM - 10:45AM;Dunn Hall 401;Bridie Mcgreavy;09/03/2013 - 12/13/2013
CMJ;351;"Multimedia Production";0001;LEC;1671;View Details;TuTh 11:00AM - 12:15PM;Innovation Media Rsch Ctr 113;Jennifer Moore;09/03/2013 - 12/13/2013
CMJ;367;"Public Relations";0001;LEC;1672;View Details;MoWeFr 1:10PM - 2:00PM;Dunn Hall 115;Karen Kelly Hutchins;09/03/2013 - 12/13/2013
CMJ;367;"Public Relations";0002;LEC;24162;View Details;TuTh 12:30PM - 1:45PM;Dunn Hall 401;Ann Marie James Joles;09/03/2013 - 12/13/2013
CMJ;395;"Student Media Practicum";0001;FEX;3321;View Details;TBA;TBA;Michael J Socolow;09/03/2013 - 12/13/2013
CMJ;403;"Persuasion and Social Influence";0001;LEC;23106;View Details;MoWeFr 11:00AM - 11:50AM;Dunn Hall 401;Staff;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0001;IND;1674;View Details;TBA;TBA;Paul R Grosswiler;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0002;IND;1675;View Details;TBA;TBA;Jennifer Moore;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0004;IND;1677;View Details;TBA;TBA;Laura A Lindenfeld;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0005;IND;1678;View Details;TBA;TBA;Eric E Peterson;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0006;IND;1679;View Details;TBA;TBA;John C Sherblom;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0007;IND;1680;View Details;TBA;TBA;Michael J Socolow;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0008;IND;1681;View Details;TBA;TBA;Nathan E Stormer;09/03/2013 - 12/13/2013
CMJ;492;"Directed Independent Study";0009;IND;1682;View Details;TBA;TBA;Claire F Sullivan;09/03/2013 - 12/13/2013
CMJ;493;"Topics in Communication";0001;LEC;30637;View Details;MoWeFr 1:10PM - 2:00PM;Dunn Hall 401;Staff;09/03/2013 - 12/13/2013
CMJ;495;"Internship";0001;RSG;1683;View Details;TBA;TBA;Michael J Socolow;09/03/2013 - 12/13/2013
CMJ;520;"Media History";0001;LEC;23108;View Details;Mo 6:00PM - 8:30PM;Dunn Hall 424;Michael J Socolow;09/03/2013 - 12/13/2013
CMJ;600;"Introduction to Graduate Study in Communication";0001;LEC;1684;View Details;Th 3:30PM - 5:00PM;Dunn Hall 424;Jennifer Moore;09/03/2013 - 12/13/2013
CMJ;602;"Teaching Communication in College";0001;LEC;1685;View Details;Tu 3:30PM - 5:00PM;Dunn Hall 424;Jennifer Moore;09/03/2013 - 12/13/2013
CMJ;604;"Qualitative Communication Research Methods";0001;LEC;23109;View Details;Tu 6:00PM - 8:30PM;Dunn Hall 424;Eric E Peterson;09/03/2013 - 12/13/2013
CMJ;608;"Communication Theory";0001;LEC;23110;View Details;We 6:00PM - 8:30PM;Dunn Hall 424;Kristin M Langellier;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0001;RSG;1686;View Details;TBA;TBA;Paul R Grosswiler;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0002;RSG;2949;View Details;TBA;TBA;Jennifer Moore;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0003;RSG;1687;View Details;TBA;TBA;Kristin M Langellier;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0004;RSG;1688;View Details;TBA;TBA;Laura A Lindenfeld;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0005;RSG;1689;View Details;TBA;TBA;Eric E Peterson;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0006;RSG;1690;View Details;TBA;TBA;John C Sherblom;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0007;RSG;1691;View Details;TBA;TBA;Michael J Socolow;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0008;RSG;1692;View Details;TBA;TBA;Nathan E Stormer;09/03/2013 - 12/13/2013
CMJ;690;"Directed Research";0009;RSG;1693;View Details;TBA;TBA;Claire F Sullivan;09/03/2013 - 12/13/2013
