department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;460;"Topics in Studio Art";0860;LAB;7863;View Details;We 6:10PM - 8:45PM;Chadbourne Hall 420;Sheridan L Kelley;01/14/2013 - 05/03/2013
ART;496;"Field Experience in Art";0001;FEX;1167;View Details;TBA;TBA;Michael H Grillo;01/14/2013 - 05/03/2013
ART;497;"Independent Study in Studio Art";0001;IND;1168;View Details;TBA;TBA;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;497;"Independent Study in Studio Art";0002;IND;1169;View Details;TBA;TBA;Matthew Smolinsky;01/14/2013 - 05/03/2013
ART;497;"Independent Study in Studio Art";0003;IND;1170;View Details;TBA;TBA;Michael H Grillo;01/14/2013 - 05/03/2013
ART;497;"Independent Study in Studio Art";0004;IND;1171;View Details;TBA;TBA;Michael H Lewis;01/14/2013 - 05/03/2013
ART;497;"Independent Study in Studio Art";0005;IND;1172;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;497;"Independent Study in Studio Art";0006;IND;1173;View Details;TBA;TBA;Andrea L Mauery;01/14/2013 - 05/03/2013
ART;498;"Directed Study in Studio Art";0001;IND;1177;View Details;TBA;TBA;Gregory M Ondo;01/14/2013 - 05/03/2013
ART;498;"Directed Study in Studio Art";0002;IND;1178;View Details;TBA;TBA;Nina Jerome Sutcliffe;01/14/2013 - 05/03/2013
ART;498;"Directed Study in Studio Art";0003;IND;1179;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;498;"Directed Study in Studio Art";0004;IND;1180;View Details;TBA;TBA;Michael H Lewis;01/14/2013 - 05/03/2013
ART;498;"Directed Study in Studio Art";0005;IND;1181;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;498;"Directed Study in Studio Art";0006;IND;1182;View Details;TBA;TBA;Andrea L Mauery;01/14/2013 - 05/03/2013
ART;597;"Independent Study in Studio Art";0001;IND;1185;View Details;TBA;TBA;Owen F Smith;01/14/2013 - 05/03/2013
ART;597;"Independent Study in Studio Art";0002;IND;1186;View Details;TBA;TBA;Staff;01/14/2013 - 05/03/2013
ART;597;"Independent Study in Studio Art";0003;IND;1187;View Details;TBA;TBA;Michael H Lewis;01/14/2013 - 05/03/2013
ART;597;"Independent Study in Studio Art";0004;IND;1188;View Details;TBA;TBA;Michael H Grillo;01/14/2013 - 05/03/2013
ART;597;"Independent Study in Studio Art";0005;IND;2593;View Details;TBA;TBA;Andrea L Mauery;01/14/2013 - 05/03/2013
AST;109;"Introduction to Astronomy";0001;LEC;2195;View Details;TuTh 2:00PM - 3:15PM;Bennett Hall 137;David J Batuski;01/14/2013 - 05/03/2013
AST;109;"Introduction to Astronomy";0990;LEC;3992;View Details;TBA;On-line Course;;01/14/2013 - 05/03/2013
AST;110;"Introduction to Astronomy Laboratory";0001;LAB;2196;View Details;Tu 4:00PM - 5:50PM;Bennett Hall 302;Sarah Beth Rice;01/14/2013 - 05/03/2013
AST;110;"Introduction to Astronomy Laboratory";0002;LAB;2197;View Details;Tu 6:00PM - 7:50PM;Bennett Hall 302;Andrew Jeffry Nelson;01/14/2013 - 05/03/2013
AST;110;"Introduction to Astronomy Laboratory";0003;LAB;2198;View Details;We 4:10PM - 6:00PM;Bennett Hall 302;Matthew Thomas Parent;01/14/2013 - 05/03/2013
AST;110;"Introduction to Astronomy Laboratory";0004;LAB;2199;View Details;We 6:10PM - 8:00PM;Bennett Hall 302;Sarah Beth Rice;01/14/2013 - 05/03/2013
AST;110;"Introduction to Astronomy Laboratory";0005;LAB;2200;View Details;Th 10:00AM - 11:50AM;Bennett Hall 302;Matthew Thomas Parent;01/14/2013 - 05/03/2013
AST;110;"Introduction to Astronomy Laboratory";0006;LAB;2201;View Details;Th 12:00PM - 1:50PM;Bennett Hall 302;Merida Batiste;01/14/2013 - 05/03/2013
AST;215;"General Astronomy I";0001;LEC;7996;View Details;TuTh 11:00AM - 12:15PM;Bennett Hall 102;Neil F Comins;01/14/2013 - 05/03/2013
